P32_ALL,DIFFRACTION_ALL,INVERSION_AI,FAULTS,VREZY,TOLSCHI,FUNDAMENT,PROVODKA,DH_B_R0,DIFFRACTION_ALL_SM,MAX_DIFFRACTION,MIN_DIFFRACTION,STACK_MINUS_MAX_DIFFRACTION,STACK_MINUS_MIN_DIFFRACTION,STACK_MULT_MAX_DIFFRACTION,STACK_MULT_MIN_DIFFRACTION,PERV,INVERSION_AI_COLL,THICKNESS_R0_R4,RMS_AMPLITUDE,FAULTS_PROBABILITY,FAULTS_AND_FAULTS_PROBABILITY,WELL
1.6583845615,1.4444382191,17727.056641,518.49169922,3517.1459961,3333.8937988,9858.5810547,80.133499146,186.93479919,1.4372420311,2.8030517101,0.3508651257,8.7530183792,11.205204964,4.0628347397,0.5074242949,5.4288201332,17727.308594,197.16055298,1506876.125,11.390406609,11.390406609,35
1.6782459021,1.3124822378,17750.017578,512.44152832,3527.1367188,3323.8862305,9864.5732422,80.346916199,186.90142822,1.4249027967,2.7407889366,0.3387647271,7.759100914,10.161126137,3.5941445827,0.4492450356,5.4240722656,17750.0625,197.41674805,1443007.375,12.577406883,12.577406883,35
1.7122296095,1.18767488,17772.792969,506.3760376,3537.1213379,3313.8703613,9870.5527344,80.560462952,186.87329102,1.41258955,2.7326598167,0.3264402449,6.7681760788,9.1743955612,3.2406527996,0.3916739523,5.4189829826,17772.644531,197.64405823,1391868.25,14.12180233,14.12180233,35
1.7227855921,1.0991780758,17792.289063,500.29177856,3547.1142578,3303.8642578,9876.5214844,80.774238586,186.85638428,1.4009022713,2.7687475681,0.2800631821,6.0237455368,8.512430191,3.0455036163,0.3090846241,5.4140205383,17792.029297,197.86309814,1358109.125,15.490170479,15.490170479,35
1.7013789415,1.1070221663,17805.824219,494.16757202,3557.109375,3293.8608398,9882.4628906,80.968696594,186.85627747,1.3902155161,2.7841024399,0.2293644547,6.0713572502,8.6260957718,3.07894063,0.2559124827,5.4069137573,17805.494141,198.08297729,1338503.25,17.294929504,17.294929504,35
1.6336573362,1.1276906729,17819.259766,487.9987793,3567.1020508,3283.8554688,9888.3603516,81.141593933,186.85998535,1.37948668,2.7576501369,0.208931312,6.263584137,8.8123025894,3.0972669125,0.2392948419,5.3996195793,17818.859375,198.29493713,1316005.5,18.973890305,18.973890305,35
1.5263719559,1.1140128374,17825.818359,481.7946167,3577.1064453,3273.869873,9894.2275391,81.293228149,186.88064575,1.3703198433,2.7408931255,0.2154726535,6.1701550484,8.6955757141,3.0383496284,0.2458998412,5.4071884155,17825.359375,198.49183655,1312093.875,19.999422073,19.999422073,35
1.4090676308,1.0938539505,17829.720703,475.55957031,3587.1098633,3263.8845215,9900.0664063,81.436531067,186.90963745,1.3616079092,2.778968811,0.2219204456,5.9692788124,8.5263271332,3.0301251411,0.2502395511,5.4185404778,17829.208984,198.67808533,1315712.625,20.816890717,20.816890717,35
1.2858754396,1.1011579037,17831.408203,469.29577637,3597.1054688,3253.8908691,9905.8769531,81.573020935,186.94242859,1.3531793356,2.8432655334,0.2183871269,5.9609470367,8.5858259201,3.1321444511,0.2468882352,5.4311752319,17830.853516,198.85461426,1322387.75,21.230710983,21.230710983,35
1.1526311636,1.1922664642,17828.181641,463.01275635,3607.090332,3243.8840332,9911.6757813,81.696388245,186.97703552,1.3463171721,2.8488817215,0.1833017468,6.67923069,9.3448114395,3.4058322906,0.2198446244,5.4497561455,17827.597656,199.02102661,1329704.625,19.716259003,19.716259003,35
1.0086855888,1.2794593573,17823.376953,456.71176147,3617.0690918,3233.8696289,9917.4589844,81.810142517,187.01351929,1.3393843174,2.8972284794,0.1478075236,7.323662281,10.073082924,3.7223296165,0.1915378124,5.4656047821,17822.755859,199.18048096,1336174.0,17.832546234,17.832546234,35
0.8363337517,1.3509840965,17819.414063,450.43276978,3627.0495605,3223.8571777,9923.2685547,82.027305603,187.04768372,1.3327891827,2.8865172863,0.1481978148,7.901910305,10.640230179,3.9054265022,0.2045782804,5.4962882996,17818.832031,199.30407715,1407076.375,15.142870903,15.142870903,35
0.6395612359,1.413965106,17815.990234,444.19580078,3637.0324707,3213.8513184,9929.1230469,82.399833679,187.07962036,1.326076746,2.8304977417,0.1687510908,8.4563083649,11.118055344,3.9987432957,0.2415051013,5.5331740379,17815.601563,199.40711975,1570591.75,12.412202835,12.412202835,35
0.4612061381,1.4728946686,17812.539063,438.00323486,3647.0158691,3203.8466797,9935.0224609,82.855155945,187.11125183,1.3190299273,2.7945840359,0.1907013804,8.9576931,11.56157589,4.1071557999,0.2812499702,5.5673213005,17812.480469,199.50531006,1796275.25,10.257901192,10.257901192,35
0.3276709318,1.4647223949,17811.318359,431.84881592,3657.0166016,3193.8623047,9940.9658203,83.237350464,187.14225769,1.313354373,2.6944594383,0.3284055293,9.0015621185,11.3676157,3.9396779537,0.4791236222,5.6132621765,17811.511719,199.59655762,2001714.125,13.809096336,13.809096336,35
0.2480259538,1.460392952,17808.248047,425.68121338,3667.019043,3183.8754883,9946.8984375,83.540428162,187.17327881,1.3079520464,2.601780653,0.4494608641,9.0690317154,11.22135067,3.7978897095,0.6542550921,5.6567635536,17808.666016,199.68444824,2170839.25,18.325006485,18.325006485,35
0.262221545,1.459097147,17805.878906,419.48431396,3677.0180664,3173.8818359,9952.8046875,83.756156921,187.20556641,1.303406477,2.5688416958,0.4511364996,9.1014995575,11.219204903,3.7518823147,0.6570566893,5.6820449829,17806.507813,199.76464844,2297229.75,24.248323441,24.248323441,35
0.3918353915,1.4592591524,17803.736328,413.25509644,3687.0124512,3163.8828125,9958.6787109,83.880699158,187.23765564,1.2998149395,2.5616157055,0.3516844809,9.1219892502,11.33191967,3.7464914322,0.5136973858,5.6908197403,17804.556641,199.83256531,2370312.75,31.350637436,31.350637436,35
0.5933378339,1.4640911818,17799.857422,406.99313354,3697.0,3153.8769531,9964.5185547,83.931419373,187.26824951,1.2964679003,2.5337924957,0.2700033784,9.2032136917,11.467002869,3.7227578163,0.397213906,5.6986732483,17800.835938,199.89068604,2391109.25,38.552120209,38.552120209,35
0.8276344538,1.3615031242,17799.042969,400.69644165,3706.987793,3143.8771973,9970.3222656,83.949539185,187.29649353,1.2944306135,2.4009749889,0.245798856,8.5289983749,10.684174538,3.3115949631,0.3453190923,5.6890735626,17800.125,199.94006348,2386799.75,45.10546875,45.10546875,35
1.0758477449,1.2548718452,17797.398438,394.37490845,3716.9741211,3133.8786621,9976.0986328,83.942977905,187.32296753,1.2926365137,2.2400255203,0.2359280735,7.8507232666,9.8548202515,2.8504593372,0.3093244433,5.6793990135,17798.416016,199.98323059,2372152.75,51.702583313,51.702583313,35
1.2671771049,1.1712707281,17796.507813,388.10690308,3726.9643555,3123.8791504,9981.9326172,83.983345032,187.34248352,1.291159153,2.1432130337,0.2361102402,7.287443161,9.1945457458,2.527346611,0.2877938747,5.6684951782,17797.419922,200.03321838,2393199.5,57.88791275,57.88791275,35
1.3367693424,1.1181643009,17797.371094,381.91036987,3736.9597168,3113.880127,9987.8417969,84.089683533,187.35025024,1.2903385162,2.2409918308,0.2272620648,6.7605705261,8.7743005753,2.5242660046,0.2612684965,5.6549897194,17798.324219,200.10032654,2456350.25,62.951267242,62.951267242,35
1.3005311489,1.0601949692,17797.939453,375.74511719,3746.9587402,3103.8837891,9993.7822266,84.225013733,187.35404968,1.2894971371,2.4029753208,0.2007479221,6.1266870499,8.3289146423,2.5741381645,0.2142919153,5.6421003342,17799.042969,200.17155457,2543323.75,67.652053833,67.652053833,35
1.1804995537,1.1241075993,17801.109375,369.54891968,3756.9509277,3093.8803711,9999.6923828,84.352180481,187.3603363,1.2892596722,2.6793260574,0.159117505,6.3426885605,8.8628978729,3.0536773205,0.1748944819,5.6192440987,17802.464844,200.21266174,2608543.25,66.929008484,66.929008484,35
0.997495234,1.2366513014,17805.529297,363.32470703,3766.9418945,3083.8769531,10005.574219,84.469261169,187.36283875,1.2894415855,2.9721717834,0.1273626089,6.9262485504,9.7710580826,3.720459938,0.154511109,5.6002621651,17807.199219,200.22994995,2663343.0,63.642398834,63.642398834,35
0.8173022866,1.3407512903,17811.650391,357.09527588,3776.9335938,3073.8740234,10011.451172,84.596664429,187.36044312,1.2897639275,3.2127375603,0.1250002533,7.4984693527,10.58620739,4.3300480843,0.1715218723,5.5948796272,17813.697266,200.23617554,2710783.75,58.446884155,58.446884155,35
0.6758729219,1.378395915,17818.960938,350.86444092,3786.9238281,3063.8688965,10017.328125,84.747695923,187.3523407,1.2900899649,3.341227293,0.1807872206,7.6729063988,10.833346367,4.6227321625,0.2522045076,5.6177616119,17821.337891,200.24339294,2738807.5,49.365451813,49.365451813,35
0.5536638498,1.3958919048,17826.212891,344.63470459,3796.9160156,3053.8664551,10023.205078,84.91178894,187.3422699,1.2904884815,3.4175310135,0.2289260626,7.7403512001,10.928956032,4.7711253166,0.3195000291,5.6393909454,17828.984375,200.24882507,2780881.25,40.230453491,40.230453491,35
0.4613962173,1.3908468485,17835.1875,338.40704346,3806.9077148,3043.8623047,10029.084961,85.099723816,187.33276367,1.2906455994,3.3751013279,0.2281965315,7.7282848358,10.875189781,4.6949934959,0.3176179826,5.6551203728,17838.404297,200.2638855,2835299.25,32.06186676,32.06186676,35
0.4156595767,1.3618681431,17846.121094,332.18075562,3816.8977051,3033.8554688,10034.966797,85.304489136,187.32310486,1.2907363176,3.2556848526,0.2039055675,7.5936150551,10.645393372,4.4470477104,0.2794941664,5.6675081253,17849.884766,200.28240967,2899467.75,24.598402023,24.598402023,35
0.3888528645,1.3168051243,17857.677734,325.95272827,3826.8874512,3023.8493652,10040.84668,85.505813599,187.31114197,1.290946126,3.1029417515,0.1907509565,7.3685064316,10.280696869,4.1044092178,0.2539656758,5.6800408363,17862.009766,200.30096436,2959948.75,17.935432434,17.935432434,35
0.3676898181,1.3246856928,17865.353516,319.72286987,3836.8857422,3013.8564453,10046.724609,85.715827942,187.28919983,1.2909133434,2.99172616,0.2907069921,7.5525131226,10.25353241,3.9916381836,0.3953001499,5.699180603,17869.867188,200.32836914,2999241.0,17.708024979,17.708024979,35
0.3734508455,1.3159861565,17871.222656,313.51583862,3846.8811035,3003.8569336,10052.625,85.933326721,187.2665863,1.2909998894,2.8837058544,0.380284965,7.6026864052,10.106107712,3.8291954994,0.5099571943,5.7163715363,17875.876953,200.35569763,3043848.75,17.702335358,17.702335358,35
0.395732224,1.2824651003,17876.386719,307.34869385,3856.8713379,2993.8466797,10058.567383,86.167991638,187.24238586,1.291036129,2.8595688343,0.3810813427,7.3712058067,9.8496932983,3.6921153069,0.4920740724,5.7283682823,17881.0,200.40740967,3093213.5,18.729732513,18.729732513,35
0.4007514715,1.2397528887,17881.529297,301.21252441,3866.8552246,2983.8256836,10064.541016,86.415863037,187.21749878,1.2910462618,2.910823822,0.3235199749,6.9901866913,9.5774908066,3.6156699657,0.3999693394,5.7357034683,17885.978516,200.48228455,3149518.75,20.365392685,20.365392685,35
0.3898212314,1.2071826458,17886.476563,295.07272339,3876.842041,2973.8081055,10070.509766,86.66166687,187.19137573,1.2912524939,2.9664599895,0.2898074985,6.6846599579,9.3613128662,3.5850834846,0.3477583528,5.746796608,17890.753906,200.55430603,3207654.25,21.478116989,21.478116989,35
0.3924016058,1.2619071007,17895.527344,288.92559814,3886.8464355,2963.8205566,10076.472656,86.914802551,187.15380859,1.2913161516,3.1331729889,0.301386416,6.9565086365,9.7882957458,3.9972865582,0.3792527318,5.7580866814,17899.369141,200.51751709,3256740.5,18.383890152,18.383890152,35
0.4309763908,1.3121180534,17902.878906,282.76071167,3896.8500977,2953.8312988,10082.416992,87.151397705,187.11663818,1.2915220261,3.3052229881,0.2855613232,7.1856489182,10.205310822,4.3866415024,0.3810944259,5.7667279243,17906.261719,200.48178101,3296164.75,15.256959915,15.256959915,35
0.5216889977,1.3425807953,17908.558594,276.57376099,3906.8522949,2943.8415527,10088.337891,87.364181519,187.07269287,1.2918685675,3.3993809223,0.238661781,7.3358306885,10.496549606,4.6006202698,0.3334775865,5.7641787529,17911.511719,200.4510498,3318940.25,14.281287193,14.281287193,35
0.6836804152,1.3626265526,17912.408203,270.37561035,3916.8500977,2933.8479004,10094.249023,87.555885315,187.01831055,1.2922949791,3.4016830921,0.1888376176,7.4982256889,10.711071014,4.6627168655,0.2647265196,5.7473912239,17914.917969,200.42474365,3325769.25,16.658042908,16.658042908,35
0.9180791378,1.3950321674,17914.125,264.19137573,3926.8439941,2923.8461914,10100.172852,87.735847473,186.96485901,1.2927750349,3.438169241,0.14985542,7.7267165184,11.015029907,4.8055925369,0.2125783563,5.7281956673,17916.107422,200.40066528,3324796.0,19.539245605,19.539245605,35
1.1712130308,1.3668698072,17912.523438,258.0241394,3936.8364258,2913.8398438,10106.114258,87.904327393,186.89790344,1.2937124968,3.2215666771,0.1750585586,7.7158665657,10.762373924,4.4179844856,0.2402482331,5.7152543068,17913.658203,200.322052,3319733.5,27.285831451,27.285831451,35
1.3624819517,1.3364083767,17909.03125,251.90583801,3946.826416,2903.8273926,10112.105469,88.056945801,186.82901001,1.294698596,2.996966362,0.2067220807,7.6931324005,10.483376503,4.015707016,0.2766317725,5.7012381554,17909.234375,200.23953247,3308324.0,36.016616821,36.016616821,35
1.4458045959,1.2876646519,17902.333984,245.84718323,3956.8178711,2893.817627,10118.157227,88.188529968,186.75572205,1.2959080935,2.7789845467,0.21441333,7.518640995,10.083211899,3.6056144238,0.2799085975,5.6798787117,17901.572266,200.15797424,3289263.0,44.036682129,44.036682129,35
1.4066551924,1.1784237623,17892.576172,239.81768799,3966.8200684,2883.826416,10124.238281,88.326469421,186.67010498,1.2977690697,2.4350605011,0.1858990192,6.988550663,9.2377119064,2.9322366714,0.2266165465,5.644695282,17890.833984,200.07220459,3283045.0,50.006561279,50.006561279,35
1.2634890079,1.0846116543,17885.736328,233.76296997,3976.8220215,2873.8337402,10130.294922,88.543395996,186.58528137,1.2996244431,2.0209028721,0.1813068539,6.6520495415,8.491645813,2.2102587223,0.2014541775,5.6063041687,17882.96875,199.98506165,3330251.25,56.000747681,56.000747681,35
1.0826624632,1.109077096,17883.082031,227.67918396,3986.8239746,2863.8413086,10136.327148,88.829772949,186.49327087,1.3024325371,1.9659534693,0.2189716995,6.8994202614,8.6464014053,2.1854789257,0.2452846169,5.5667319298,17879.296875,199.85676575,3431614.75,57.11939621,57.11939621,35
0.9209895134,1.1596182585,17881.724609,221.59510803,3996.833252,2853.859375,10142.360352,89.127326965,186.39694214,1.3055713177,2.1010775566,0.242627129,7.1646676064,9.0231180191,2.4441714287,0.2826920152,5.5398869514,17876.857422,199.72592163,3540521.75,57.07516098,57.07516098,35
0.8118832707,1.1967250109,17881.867188,215.51779175,4006.8398438,2843.8725586,10148.402344,89.41178894,186.30044556,1.3088772297,2.2440617085,0.2619407475,7.3163819313,9.2985029221,2.6954343319,0.3180156648,5.5157732964,17875.900391,199.6254425,3651871.0,56.763694763,56.763694763,35
0.7898004055,1.2859894037,17886.505859,209.45213318,4016.8391113,2833.8759766,10154.462891,89.664482117,186.20501709,1.3130010366,2.5127394199,0.2887316346,7.7629122734,9.9869194031,3.275357008,0.3887422681,5.48366642,17879.664063,199.56228638,3793599.75,53.33656311,53.33656311,35
0.8432875276,1.3658293486,17892.242188,203.42214966,4026.8381348,2823.8789063,10160.557617,89.932365417,186.10997009,1.3170747757,2.7728762627,0.2938083112,8.1397562027,10.618823051,3.8116345406,0.4266514182,5.4500451088,17884.490234,199.49601746,3952241.5,50.275501251,50.275501251,35
0.9280223846,1.3775439262,17900.472656,197.41362,4036.8374023,2813.8835449,10166.679688,90.198776245,186.01979065,1.3215720654,2.9095504284,0.2606996596,8.0978240967,10.746675491,4.0345191956,0.3835494816,5.4114127159,17892.019531,199.37759399,4127704.0,49.101287842,49.101287842,35
1.049328804,1.3521406651,17908.779297,191.36566162,4046.8381348,2803.8884277,10172.764648,90.444236755,185.93275452,1.326310277,2.9065082073,0.2273855954,7.8987979889,10.577920914,3.9922969341,0.3234039545,5.3698182106,17899.703125,199.23658752,4306632.0,48.697322845,48.697322845,35
1.1973586082,1.3245959282,17916.025391,185.26821899,4056.8388672,2793.8930664,10178.800781,90.668968201,185.84695435,1.3310781717,2.8322789669,0.2150004357,7.7509813309,10.36825943,3.8432602882,0.2924386263,5.327000618,17906.291016,199.09786987,4485180.5,47.842067719,47.842067719,35
1.3428322077,1.2513098717,17922.494141,179.1338501,4066.8339844,2783.8891602,10184.810547,90.847015381,185.77146912,1.3368332386,2.9252467155,0.2199876606,7.0757288933,9.7809877396,3.7417404652,0.2993786335,5.2803564072,17912.052734,198.96128845,4659582.0,44.266151428,44.266151428,35
1.4704481363,1.1620029211,17929.207031,172.99717712,4076.828125,2773.8835449,10190.816406,91.028572083,185.69546509,1.3425335884,3.052478075,0.2024410367,6.2400913239,9.0901279449,3.6298005581,0.2731078565,5.2327857018,17918.037109,198.83230591,4841797.5,39.91570282,39.91570282,35
1.5441304445,1.1311246157,17934.568359,166.85757446,4086.8254395,2763.8840332,10196.822266,91.189453125,185.63061523,1.3488560915,3.218347311,0.1822040379,5.8301839828,8.8663272858,3.7224004269,0.2388549894,5.2076840401,17922.841797,198.65731812,5005392.5,33.790809631,33.790809631,35
1.6100149155,,,,,,,,,,,,,,,,,,,,,,35
0.5598591566,1.4337030649,17729.244141,334.40899658,4466.0263672,1614.0571289,11651.805664,71.227310181,196.33403015,1.7625852823,3.1857066154,0.1783162355,8.1646118164,11.172001839,4.540163517,0.2552799881,11.785281181,17695.607422,232.76342773,730281.6875,258.39831543,258.39831543,36
0.4965706468,1.4311882257,17882.666016,332.03213501,4467.7841797,1618.5557861,11642.173828,72.743598938,195.68634033,1.7591590881,3.54941535,0.1223403066,7.7711243629,11.198200226,5.0846767426,0.1740987897,11.705294609,17853.0,232.5922699,27775.759766,252.11143494,252.11143494,36
0.4301909208,1.44445014,18013.556641,329.59603882,4469.4702148,1623.1108398,11632.544922,74.124603271,195.05097961,1.7555742264,3.8974859715,0.0691172257,7.5381278992,11.36649704,5.6598038673,0.096731022,11.64239502,17990.591797,232.39718628,197543.46875,245.78889465,245.78889465,36
0.3143977523,1.4361979961,18102.642578,327.10519409,4470.6689453,1627.7166748,11622.927734,75.37713623,194.47593689,1.7522189617,4.1754331589,0.0640237704,7.2389154434,11.350324631,6.0266604424,0.0900575295,11.624111176,18088.244141,232.15396118,874563.875,239.42799377,239.42799377,36
0.2302962542,1.4038141966,18165.269531,324.57974243,4471.7680664,1632.3527832,11613.323242,76.734115601,193.91165161,1.7488777637,4.4118504524,0.0564261079,6.7942705154,11.149695396,6.2166690826,0.0785230175,11.612924576,18160.794922,231.93955994,1969676.25,233.01741028,233.01741028,36
0.1815159172,1.4066507816,18156.271484,322.01797485,4472.6591797,1637.0202637,11603.738281,78.153160095,193.38313293,1.7459632158,4.5717306137,0.0663088784,6.6977066994,11.203128815,6.4347820282,0.0965938568,11.604884148,18162.619141,231.69380188,3128055.5,226.47679138,226.47679138,36
